commento,valutazione,tossicita,tipo_tossicita,age_group,gender,utente_id,comment_cleaned,emoji_set,emoji_count,parole_maiusc,pos_tag,nrc_affect_dict,nrc_raw_scores,nrc_top_emotions,nrc_affect_frequencies,comm_polarita,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,comment_tokenized,comment_tok=2,comment_tok=3,comment_lemmatized,VAD_valence,VAD_arousal,VAD_dominance
I want her dad to die! She can think whatever she wants,A little violent,1,4,1,0,144,want dad die think whatever wants,set(),0,[],"[('want', 'JJ'), ('dad', 'NN'), ('die', 'NN'), ('think', 'VBP'), ('whatever', 'WDT'), ('wants', 'VBZ')]","{'die': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.2,2.4833333333333343,3.5500000000000007,6.707287333333337,87.94500000000002,9.066666666666666,22.666666666666668,8.477225575051662,1.0,5.560933333333333,"['want', 'dad', 'die', 'think', 'whatever', 'wants']","[('want', 'dad'), ('dad', 'die'), ('die', 'think'), ('think', 'whatever'), ('whatever', 'wants')]","[('want', 'dad', 'die'), ('dad', 'die', 'think'), ('die', 'think', 'whatever'), ('think', 'whatever', 'wants')]","['want', 'dad', 'die', 'think', 'whatever', 'want']",0.08,0.0508,0.0544
I am going to beat you to death.,Non violent,0,4,1,0,144,going beat death,set(),0,[],"[('going', 'VBG'), ('beat', 'NN'), ('death', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 1, 'anticipation': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",0.0,-2.619999999999999,2.0500000000000007,1.7760740000000013,119.19,1.2000000000000002,3.0,3.0,0.0,3.7853,"['going', 'beat', 'death']","[('going', 'beat'), ('beat', 'death')]","[('going', 'beat', 'death')]","['go', 'beat', 'death']",-0.4439999999999999,0.4806666666666666,-0.024
Dying because you’re involved with a violent gang =! raped and killed for no reason,A little violent,1,4,1,0,148,dying involved violent gang raped killed reason,set(),0,[],"[('dying', 'VBG'), ('involved', 'VBN'), ('violent', 'JJ'), ('gang', 'NN'), ('raped', 'VBD'), ('killed', 'VBN'), ('reason', 'NN')]","{'dying': ['anger', 'disgust', 'fear', 'negative', 'sadness'], 'violent': ['anger', 'disgust', 'fear', 'negative', 'surprise'], 'gang': ['anger', 'fear', 'negative'], 'reason': ['positive']}","{'anger': 3, 'disgust': 2, 'fear': 3, 'negative': 3, 'sadness': 1, 'surprise': 1, 'positive': 1}","[('fear', 0.21428571428571427), ('anger', 0.21428571428571427), ('negative', 0.21428571428571427)]","{'fear': 0.21428571428571427, 'anger': 0.21428571428571427, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.07142857142857142, 'positive': 0.07142857142857142, 'negative': 0.21428571428571427, 'sadness': 0.07142857142857142, 'disgust': 0.14285714285714285, 'joy': 0.0}",-0.5,10.740000000000002,9.657142857142857,14.411569,30.53000000000002,14.228571428571428,35.57142857142857,10.745966692414834,2.0,7.114342857142857,"['dying', 'involved', 'violent', 'gang', 'raped', 'killed', 'reason']","[('dying', 'involved'), ('involved', 'violent'), ('violent', 'gang'), ('gang', 'raped'), ('raped', 'killed'), ('killed', 'reason')]","[('dying', 'involved', 'violent'), ('involved', 'violent', 'gang'), ('violent', 'gang', 'raped'), ('gang', 'raped', 'killed'), ('raped', 'killed', 'reason')]","['die', 'involve', 'violent', 'gang', 'rap', 'kill', 'reason']",-0.3399999999999999,0.4881999999999999,0.1931999999999999
Death to capitalism,A little violent,1,4,1,0,148,death capitalism,set(),0,[],"[('death', 'NN'), ('capitalism', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 1, 'anticipation': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",0.0,20.590000000000007,14.895000000000003,13.504438500000004,-48.994999999999976,20.8,52.0,8.477225575051662,1.0,7.9942,"['death', 'capitalism']","[('death', 'capitalism')]",[],"['death', 'capitalism']",-0.521,0.406,0.3199999999999999
Hopefully he’ll kill all those nazis living on the dark side of the moon while he’s there.,A little violent,1,4,2,0,153,hopefully kill nazis living dark side moon,set(),0,[],"[('hopefully', 'RB'), ('kill', 'VB'), ('nazis', 'JJ'), ('living', 'VBG'), ('dark', 'JJ'), ('side', 'NN'), ('moon', 'NN')]","{'kill': ['fear', 'negative', 'sadness'], 'dark': ['sadness']}","{'fear': 1, 'negative': 1, 'sadness': 2}","[('sadness', 0.5)]","{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.5, 'disgust': 0.0, 'joy': 0.0}",-0.15,7.368571428571428,6.2928571428571445,10.211675428571432,54.7014285714286,8.514285714285714,21.285714285714285,8.477225575051662,1.0,4.858628571428572,"['hopefully', 'kill', 'nazis', 'living', 'dark', 'side', 'moon']","[('hopefully', 'kill'), ('kill', 'nazis'), ('nazis', 'living'), ('living', 'dark'), ('dark', 'side'), ('side', 'moon')]","[('hopefully', 'kill', 'nazis'), ('kill', 'nazis', 'living'), ('nazis', 'living', 'dark'), ('living', 'dark', 'side'), ('dark', 'side', 'moon')]","['hopefully', 'kill', 'nazi', 'live', 'dark', 'side', 'moon']",-0.0415,0.0923333333333333,0.0173333333333333
They would kill you before you even got the chance😂,A little violent,1,4,2,0,153,would kill even got chancejoy,{'😂'},1,[],"[('would', 'MD'), ('kill', 'VB'), ('even', 'RB'), ('got', 'VBD'), ('chancejoy', 'NNS')]","{'kill': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.0,5.240000000000002,4.620000000000001,7.680995000000003,66.40000000000002,10.0,25.0,8.477225575051662,1.0,3.4060000000000006,"['would', 'kill', 'even', 'got', 'chancejoy']","[('would', 'kill'), ('kill', 'even'), ('even', 'got'), ('got', 'chancejoy')]","[('would', 'kill', 'even'), ('kill', 'even', 'got'), ('even', 'got', 'chancejoy')]","['would', 'kill', 'even', 'get', 'chancejoy']",-0.3033333333333333,0.4576666666666666,0.1086666666666666
"Die tomorrow, and you may die tomorrow",A little violent,1,4,1,0,154,die tomorrow may die tomorrow,set(),0,[],"[('die', 'NN'), ('tomorrow', 'NN'), ('may', 'MD'), ('die', 'VB'), ('tomorrow', 'NN')]","{'die': ['fear', 'negative', 'sadness'], 'tomorrow': ['anticipation']}","{'fear': 2, 'negative': 2, 'sadness': 2, 'anticipation': 2}","[('fear', 0.25), ('negative', 0.25), ('sadness', 0.25), ('anticipation', 0.25)]","{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.25}",0.0,7.600000000000001,4.620000000000001,7.680995000000003,49.48,18.0,45.0,10.745966692414834,2.0,3.8845,"['die', 'tomorrow', 'may', 'die', 'tomorrow']","[('die', 'tomorrow'), ('tomorrow', 'may'), ('may', 'die'), ('die', 'tomorrow')]","[('die', 'tomorrow', 'may'), ('tomorrow', 'may', 'die'), ('may', 'die', 'tomorrow')]","['die', 'tomorrow', 'may', 'die', 'tomorrow']",0.018,-0.0566666666666666,-0.3926666666666666
MIKU BE CAREFUL THEY GONNA SPAWN KILL YOU,A little violent,1,4,1,0,154,miku careful going spawn kill,set(),0,"['MIKU', 'BE', 'CAREFUL', 'THEY', 'GONNA', 'SPAWN', 'KILL', 'YOU']","[('miku', 'NN'), ('careful', 'NN'), ('going', 'VBG'), ('spawn', 'NN'), ('kill', 'VB')]","{'careful': ['positive'], 'kill': ['fear', 'negative', 'sadness']}","{'positive': 1, 'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.25), ('positive', 0.25), ('negative', 0.25), ('sadness', 0.25)]","{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",-0.1,5.240000000000002,4.620000000000001,7.680995000000003,66.40000000000002,10.0,25.0,8.477225575051662,1.0,6.564000000000001,"['miku', 'careful', 'going', 'spawn', 'kill']","[('miku', 'careful'), ('careful', 'going'), ('going', 'spawn'), ('spawn', 'kill')]","[('miku', 'careful', 'going'), ('careful', 'going', 'spawn'), ('going', 'spawn', 'kill')]","['miku', 'careful', 'go', 'spawn', 'kill']",-0.1285,0.4595,0.2375
They will kill you.,A little violent,1,4,1,1,156,kill,set(),0,[],"[('kill', 'NN')]","{'kill': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.0,-3.3999999999999986,-2.09,-21.86868,121.22,0.4,1.0,3.0,0.0,3.6861,['kill'],[],[],['kill'],0.0,0.0,0.0
Your entire family will be sacrificed to Satan,A little violent,1,4,2,1,160,entire family sacrificed satan,set(),0,[],"[('entire', 'JJ'), ('family', 'NN'), ('sacrificed', 'VBD'), ('satan', 'NN')]",{},{},"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]","{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",0.0,18.420000000000005,12.362500000000004,16.491370250000003,-29.874999999999968,21.6,29.0,10.745966692414834,1.0,12.0409,"['entire', 'family', 'sacrificed', 'satan']","[('entire', 'family'), ('family', 'sacrificed'), ('sacrificed', 'satan')]","[('entire', 'family', 'sacrificed'), ('family', 'sacrificed', 'satan')]","['entire', 'family', 'sacrifice', 'satan']",0.0282499999999999,0.113,-0.016
Death to capitalism,Non violent,0,4,2,1,160,death capitalism,set(),0,[],"[('death', 'NN'), ('capitalism', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 1, 'anticipation': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",0.0,20.590000000000007,14.895000000000003,13.504438500000004,-48.994999999999976,20.8,52.0,8.477225575051662,1.0,7.9942,"['death', 'capitalism']","[('death', 'capitalism')]",[],"['death', 'capitalism']",-0.521,0.406,0.3199999999999999
He needs to die and quick,A little violent,1,4,1,0,161,needs die quick,set(),0,[],"[('needs', 'NNS'), ('die', 'VBP'), ('quick', 'NN')]","{'die': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.3333333333333333,-2.619999999999999,0.4800000000000004,-0.1838763333333322,119.19,1.2000000000000002,3.0,3.0,0.0,5.412133333333332,"['needs', 'die', 'quick']","[('needs', 'die'), ('die', 'quick')]","[('needs', 'die', 'quick')]","['need', 'die', 'quick']",-0.265,0.52,0.009
Try killing more people and we may put you in the next one,A little violent,1,4,1,0,161,try killing people may put next one,set(),0,[],"[('try', 'VB'), ('killing', 'VBG'), ('people', 'NNS'), ('may', 'MD'), ('put', 'VB'), ('next', 'JJ'), ('one', 'NN')]","{'killing': ['anger', 'fear', 'negative', 'sadness']}","{'anger': 1, 'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.25), ('anger', 0.25), ('negative', 0.25), ('sadness', 0.25)]","{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",0.0,0.6257142857142846,1.5828571428571436,4.33182442857143,103.04428571428572,2.8000000000000003,21.285714285714285,3.0,1.0,2.6029142857142857,"['try', 'killing', 'people', 'may', 'put', 'next', 'one']","[('try', 'killing'), ('killing', 'people'), ('people', 'may'), ('may', 'put'), ('put', 'next'), ('next', 'one')]","[('try', 'killing', 'people'), ('killing', 'people', 'may'), ('people', 'may', 'put'), ('may', 'put', 'next'), ('put', 'next', 'one')]","['try', 'kill', 'people', 'may', 'put', 'next', 'one']",0.0154285714285714,-0.0539999999999999,-0.0505714285714285
I’ll probably start killing people,A little violent,1,4,1,0,161,probably start killing people,set(),0,[],"[('probably', 'RB'), ('start', 'VB'), ('killing', 'VBG'), ('people', 'NNS')]","{'start': ['anticipation'], 'killing': ['anger', 'fear', 'negative', 'sadness']}","{'anticipation': 1, 'anger': 1, 'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.2), ('anger', 0.2), ('negative', 0.2), ('sadness', 0.2), ('anticipation', 0.2)]","{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.2}",0.0,6.620000000000001,11.184999999999995,15.021407500000002,54.72500000000002,11.6,54.0,8.477225575051662,2.0,8.0934,"['probably', 'start', 'killing', 'people']","[('probably', 'start'), ('start', 'killing'), ('killing', 'people')]","[('probably', 'start', 'killing'), ('start', 'killing', 'people')]","['probably', 'start', 'kill', 'people']",-0.066,0.1524999999999999,0.17025
You look like you’re about to die man lmao,A little violent,1,4,1,1,162,look like die man lmao,set(),0,[],"[('look', 'NN'), ('like', 'IN'), ('die', 'NN'), ('man', 'NN'), ('lmao', 'NN')]","{'die': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.6,-1.84,-1.974,-0.5507963999999976,117.16,2.0,5.0,3.0,0.0,3.4060000000000006,"['look', 'like', 'die', 'man', 'lmao']","[('look', 'like'), ('like', 'die'), ('die', 'man'), ('man', 'lmao')]","[('look', 'like', 'die'), ('like', 'die', 'man'), ('die', 'man', 'lmao')]","['look', 'like', 'die', 'man', 'lmao']",-0.2486666666666666,0.2146666666666666,-0.268
"Republicans tear apart unions every chance they get and spit in labor rights and workers every chance they get

They’re all duplicitous and pretend to be on your side so they can stab you in the back with your own knife",A little violent,1,4,1,0,163,republicans tear apart unions every chance get spit labor rights workers every chance get duplicitous pretend side stab back knife,set(),0,[],"[('republicans', 'NNS'), ('tear', 'VBP'), ('apart', 'JJ'), ('unions', 'NNS'), ('every', 'DT'), ('chance', 'NN'), ('get', 'NN'), ('spit', 'VBN'), ('labor', 'NN'), ('rights', 'NNS'), ('workers', 'NNS'), ('every', 'DT'), ('chance', 'NN'), ('get', 'VBP'), ('duplicitous', 'JJ'), ('pretend', 'JJ'), ('side', 'NN'), ('stab', 'VBD'), ('back', 'RB'), ('knife', 'NN')]","{'chance': ['surprise'], 'spit': ['disgust'], 'labor': ['anticipation', 'joy', 'positive', 'surprise', 'trust'], 'pretend': ['negative'], 'stab': ['anger', 'fear', 'negative', 'sadness', 'surprise']}","{'surprise': 4, 'disgust': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1, 'negative': 2, 'anger': 1, 'fear': 1, 'sadness': 1}","[('surprise', 0.2857142857142857)]","{'fear': 0.07142857142857142, 'anger': 0.07142857142857142, 'anticip': 0.0, 'trust': 0.07142857142857142, 'surprise': 0.2857142857142857, 'positive': 0.07142857142857142, 'negative': 0.14285714285714285, 'sadness': 0.07142857142857142, 'disgust': 0.07142857142857142, 'joy': 0.07142857142857142, 'anticipation': 0.07142857142857142}",0.0,12.860000000000005,14.710500000000003,15.353005050000004,38.48500000000003,16.0,40.0,13.954451150103322,4.0,7.308000000000001,"['republicans', 'tear', 'apart', 'unions', 'every', 'chance', 'get', 'spit', 'labor', 'rights', 'workers', 'every', 'chance', 'get', 'duplicitous', 'pretend', 'side', 'stab', 'back', 'knife']","[('republicans', 'tear'), ('tear', 'apart'), ('apart', 'unions'), ('unions', 'every'), ('every', 'chance'), ('chance', 'get'), ('get', 'spit'), ('spit', 'labor'), ('labor', 'rights'), ('rights', 'workers'), ('workers', 'every'), ('every', 'chance'), ('chance', 'get'), ('get', 'duplicitous'), ('duplicitous', 'pretend'), ('pretend', 'side'), ('side', 'stab'), ('stab', 'back'), ('back', 'knife')]","[('republicans', 'tear', 'apart'), ('tear', 'apart', 'unions'), ('apart', 'unions', 'every'), ('unions', 'every', 'chance'), ('every', 'chance', 'get'), ('chance', 'get', 'spit'), ('get', 'spit', 'labor'), ('spit', 'labor', 'rights'), ('labor', 'rights', 'workers'), ('rights', 'workers', 'every'), ('workers', 'every', 'chance'), ('every', 'chance', 'get'), ('chance', 'get', 'duplicitous'), ('get', 'duplicitous', 'pretend'), ('duplicitous', 'pretend', 'side'), ('pretend', 'side', 'stab'), ('side', 'stab', 'back'), ('stab', 'back', 'knife')]","['republican', 'tear', 'apart', 'union', 'every', 'chance', 'get', 'spit', 'labor', 'right', 'worker', 'every', 'chance', 'get', 'duplicitous', 'pretend', 'side', 'stab', 'back', 'knife']",-0.1648333333333333,0.1825833333333333,0.07775
You are sentenced to death for being a femboy,A little violent,1,4,1,0,164,sentenced death femboy,set(),0,[],"[('sentenced', 'VBN'), ('death', 'NN'), ('femboy', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 1, 'anticipation': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",0.0,9.180000000000003,11.470000000000006,13.535776000000006,34.59000000000002,14.533333333333331,36.333333333333336,8.477225575051662,1.0,10.675466666666663,"['sentenced', 'death', 'femboy']","[('sentenced', 'death'), ('death', 'femboy')]","[('sentenced', 'death', 'femboy')]","['sentence', 'death', 'femboy']",-0.823,0.482,-0.4805
Death to capitalism,A little violent,1,4,1,1,171,death capitalism,set(),0,[],"[('death', 'NN'), ('capitalism', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 1, 'anticipation': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",0.0,20.590000000000007,14.895000000000003,13.504438500000004,-48.994999999999976,20.8,52.0,8.477225575051662,1.0,7.9942,"['death', 'capitalism']","[('death', 'capitalism')]",[],"['death', 'capitalism']",-0.521,0.406,0.3199999999999999
DEATH TO THE WASP SCUM,A little violent,1,4,2,0,185,death wasp scum,set(),0,"['DEATH', 'TO', 'THE', 'WASP', 'SCUM']","[('death', 'NN'), ('wasp', 'NN'), ('scum', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise'], 'scum': ['disgust', 'negative']}","{'anger': 1, 'anticipation': 1, 'disgust': 2, 'fear': 1, 'negative': 2, 'sadness': 1, 'surprise': 1}","[('negative', 0.2222222222222222), ('disgust', 0.2222222222222222)]","{'fear': 0.1111111111111111, 'anger': 0.1111111111111111, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.1111111111111111, 'positive': 0.0, 'negative': 0.2222222222222222, 'sadness': 0.1111111111111111, 'disgust': 0.2222222222222222, 'joy': 0.0, 'anticipation': 0.1111111111111111}",-0.3,-2.619999999999999,0.4800000000000004,-0.1838763333333322,119.19,1.2000000000000002,3.0,3.0,0.0,10.675466666666663,"['death', 'wasp', 'scum']","[('death', 'wasp'), ('wasp', 'scum')]","[('death', 'wasp', 'scum')]","['death', 'wasp', 'scum']",-0.4813333333333333,0.1466666666666666,-0.2693333333333333
But these bones’ll kill ya,Non violent,0,4,1,1,190,bonesll kill ya,set(),0,[],"[('bonesll', 'NN'), ('kill', 'NN'), ('ya', 'NN')]","{'kill': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.0,1.313333333333336,0.4800000000000004,-0.1838763333333322,90.99000000000002,1.2000000000000002,36.333333333333336,3.0,1.0,10.675466666666663,"['bonesll', 'kill', 'ya']","[('bonesll', 'kill'), ('kill', 'ya')]","[('bonesll', 'kill', 'ya')]","['bonesll', 'kill', 'ya']",-0.896,0.882,0.472
Any wizard who can't beat a dumb barbarian deserves to die.,A little violent,1,4,1,1,190,wizard cannot beat dumb barbarian deserves die,set(),0,[],"[('wizard', 'NN'), ('can', 'MD'), ('not', 'RB'), ('beat', 'VB'), ('dumb', 'JJ'), ('barbarian', 'JJ'), ('deserves', 'NNS'), ('die', 'VBP')]","{'wizard': ['anticipation', 'positive', 'surprise'], 'dumb': ['negative'], 'barbarian': ['fear', 'negative'], 'die': ['fear', 'negative', 'sadness']}","{'anticipation': 1, 'positive': 1, 'surprise': 1, 'negative': 3, 'fear': 2, 'sadness': 1}","[('negative', 0.3333333333333333)]","{'fear': 0.2222222222222222, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.1111111111111111, 'positive': 0.1111111111111111, 'negative': 0.3333333333333333, 'sadness': 0.1111111111111111, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.1111111111111111}",-0.5375,10.740000000000002,8.984285714285715,13.571590285714294,30.53000000000002,14.228571428571428,35.57142857142857,10.745966692414834,2.0,7.114342857142857,"['wizard', 'cannot', 'beat', 'dumb', 'barbarian', 'deserves', 'die']","[('wizard', 'cannot'), ('cannot', 'beat'), ('beat', 'dumb'), ('dumb', 'barbarian'), ('barbarian', 'deserves'), ('deserves', 'die')]","[('wizard', 'cannot', 'beat'), ('cannot', 'beat', 'dumb'), ('beat', 'dumb', 'barbarian'), ('dumb', 'barbarian', 'deserves'), ('barbarian', 'deserves', 'die')]","['wizard', 'cannot', 'beat', 'dumb', 'barbarian', 'deserve', 'die']",-0.4186666666666667,0.1456666666666666,-0.1656666666666666
"If you do not heed my warning foolish mortal, you will suffer a thousand deaths",A little violent,1,4,1,1,190,heed warning foolish mortal suffer thousand deaths,set(),0,[],"[('heed', 'NN'), ('warning', 'VBG'), ('foolish', 'JJ'), ('mortal', 'NN'), ('suffer', 'NN'), ('thousand', 'CD'), ('deaths', 'NNS')]","{'warning': ['fear'], 'foolish': ['negative'], 'mortal': ['negative'], 'suffer': ['negative']}","{'fear': 1, 'negative': 3}","[('negative', 0.75)]","{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.75, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",0.0,7.368571428571428,11.675714285714283,16.931505142857148,54.7014285714286,2.8000000000000003,49.85714285714285,3.0,3.0,9.370057142857144,"['heed', 'warning', 'foolish', 'mortal', 'suffer', 'thousand', 'deaths']","[('heed', 'warning'), ('warning', 'foolish'), ('foolish', 'mortal'), ('mortal', 'suffer'), ('suffer', 'thousand'), ('thousand', 'deaths')]","[('heed', 'warning', 'foolish'), ('warning', 'foolish', 'mortal'), ('foolish', 'mortal', 'suffer'), ('mortal', 'suffer', 'thousand'), ('suffer', 'thousand', 'deaths')]","['heed', 'warn', 'foolish', 'mortal', 'suffer', 'thousand', 'death']",-0.2546666666666666,0.1899999999999999,-0.1641666666666666
